"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/1999","526.34","517.92","526.77","517.67","","1.58%"
"06/16/1999","518.14","505.46","518.95","505.42","","2.53%"
"06/15/1999","505.36","512.15","514.20","503.89","","-1.31%"
"06/11/1999","512.05","522.54","523.02","510.33","","-1.65%"
"06/10/1999","520.66","522.01","522.01","517.66","","-0.40%"
"06/09/1999","522.77","530.28","531.43","520.44","","-1.46%"
"06/08/1999","530.53","524.42","531.89","524.21","","1.29%"
"06/07/1999","523.79","527.09","527.27","523.44","","-0.58%"
"06/04/1999","526.84","522.45","526.84","522.00","","0.94%"
"06/03/1999","521.95","523.11","526.79","521.03","","-0.02%"
"06/02/1999","522.05","521.05","523.42","513.67","","0.26%"
"06/01/1999","520.68","523.84","523.84","512.06","","-0.65%"
"05/31/1999","524.10","519.01","524.51","519.01","","1.03%"
"05/28/1999","518.76","506.74","520.18","506.60","","2.41%"
"05/27/1999","506.57","518.38","526.41","504.43","","-2.37%"
"05/26/1999","518.88","497.25","519.26","492.92","","4.31%"
"05/24/1999","497.42","511.36","522.78","496.46","","-2.70%"
"05/21/1999","511.20","535.47","540.22","508.48","","-4.31%"
"05/20/1999","534.20","525.16","535.26","524.52","","1.19%"
"05/19/1999","527.90","551.93","553.14","523.43","","-4.30%"
"05/18/1999","551.60","541.38","552.41","541.17","","2.17%"
"05/17/1999","539.90","545.41","545.41","533.24","","-1.13%"
"05/14/1999","546.05","545.75","549.64","532.89","","-0.11%"
"05/13/1999","546.64","538.05","557.80","538.05","","1.60%"
"05/12/1999","538.05","561.83","561.93","537.82","","-4.33%"
"05/11/1999","562.40","581.13","583.34","561.32","","-3.10%"
"05/10/1999","580.37","590.14","592.13","577.47","","-1.63%"
"05/07/1999","590.00","604.10","604.10","585.53","","-2.33%"
"05/06/1999","604.10","598.01","607.57","596.72","","1.09%"
"05/05/1999","597.58","577.93","597.58","577.23","","3.40%"
"05/04/1999","577.93","574.29","578.83","570.22","","0.65%"
"05/03/1999","574.19","563.96","575.79","563.96","","1.87%"
"04/30/1999","563.67","520.63","575.70","520.63","","9.59%"
"04/29/1999","514.34","508.00","519.73","508.00","","1.55%"
"04/28/1999","506.49","503.47","515.94","503.47","","0.61%"
"04/27/1999","503.40","506.14","507.64","499.24","","-0.47%"
"04/26/1999","505.78","510.52","511.34","505.78","","-0.52%"
"04/23/1999","508.44","514.45","517.02","506.16","","-1.50%"
"04/22/1999","516.18","512.57","521.91","510.26","","0.93%"
"04/21/1999","511.42","503.05","511.82","502.65","","1.53%"
"04/20/1999","503.71","509.36","512.12","498.72","","-1.11%"
"04/19/1999","509.36","494.54","537.56","494.54","","3.14%"
"04/16/1999","493.87","459.18","493.87","458.13","","7.82%"
"04/15/1999","458.04","444.86","458.08","442.03","","3.05%"
"04/14/1999","444.50","442.62","446.43","442.45","","0.56%"
"04/13/1999","442.03","443.53","446.42","435.55","","-0.44%"
"04/12/1999","443.99","444.14","445.08","437.84","","-0.09%"
"04/09/1999","444.41","448.93","448.93","436.47","","-1.01%"
"04/08/1999","448.93","450.51","455.83","447.63","","-0.23%"
"04/07/1999","449.97","440.07","449.97","440.07","","2.35%"
"04/06/1999","439.64","439.01","445.48","438.15","","0.38%"
"04/05/1999","437.97","420.01","437.97","420.01","","4.33%"
"03/31/1999","419.78","419.02","422.49","417.18","","0.18%"
"03/30/1999","419.02","415.82","424.76","415.82","","0.84%"
"03/29/1999","415.51","406.68","416.66","406.68","","2.12%"
"03/26/1999","406.88","412.31","412.77","405.90","","-1.32%"
"03/25/1999","412.31","399.90","413.31","399.86","","3.22%"
"03/24/1999","399.44","401.36","403.81","398.63","","-0.48%"
"03/23/1999","401.36","401.85","402.06","399.71","","-0.12%"
"03/22/1999","401.85","410.61","410.68","401.62","","-2.00%"
"03/19/1999","410.04","412.64","417.17","409.26","","-0.65%"
"03/18/1999","412.73","412.03","415.12","408.33","","0.19%"
"03/17/1999","411.96","411.66","413.40","409.67","","-0.40%"
"03/16/1999","413.60","417.40","421.39","412.06","","-0.91%"
"03/15/1999","417.40","408.67","417.46","408.67","","2.32%"
"03/12/1999","407.94","410.68","411.73","405.35","","-0.70%"
"03/11/1999","410.81","405.50","414.94","405.50","","1.80%"
"03/10/1999","403.56","391.25","403.93","391.25","","3.20%"
"03/09/1999","391.06","388.63","391.31","386.74","","0.68%"
"03/08/1999","388.43","386.90","388.54","383.85","","0.26%"
"03/05/1999","387.41","383.83","390.89","383.83","","0.93%"
"03/04/1999","383.83","376.03","384.21","376.03","","2.41%"
"03/03/1999","374.78","379.71","381.08","372.47","","-1.30%"
"03/02/1999","379.71","381.04","384.44","379.26","","-0.66%"
"03/01/1999","382.25","380.88","384.37","379.70","","0.39%"
"02/26/1999","380.75","374.56","380.80","374.41","","1.59%"
"02/25/1999","374.79","378.55","378.55","371.31","","-1.12%"
"02/24/1999","379.04","382.45","384.67","378.78","","-0.83%"
"02/23/1999","382.20","388.15","388.15","380.85","","-1.84%"
"02/22/1999","389.36","391.09","392.73","388.16","","-0.44%"
"02/19/1999","391.09","385.09","391.77","384.34","","1.74%"
"02/18/1999","384.39","382.10","384.73","381.05","","0.60%"
"02/17/1999","382.10","390.15","392.30","380.50","","-2.10%"
"02/16/1999","390.30","390.09","395.53","389.93","","0.08%"
"02/15/1999","390.00","387.38","390.23","386.63","","0.68%"
"02/12/1999","387.38","391.84","391.84","385.56","","-1.08%"
"02/11/1999","391.62","382.43","392.25","382.43","","2.54%"
"02/10/1999","381.91","382.87","383.42","379.69","","-0.25%"
"02/09/1999","382.87","391.21","391.21","382.61","","-2.17%"
"02/08/1999","391.35","394.66","395.39","387.76","","-0.78%"
"02/05/1999","394.44","395.43","395.43","390.80","","-0.62%"
"02/04/1999","396.89","394.51","399.07","388.06","","0.11%"
"02/03/1999","396.45","397.88","407.44","395.92","","0.08%"
"02/02/1999","396.14","392.30","398.52","389.28","","1.01%"
"02/01/1999","392.17","372.21","392.17","371.48","","5.45%"
"01/29/1999","371.90","368.19","375.29","364.65","","1.18%"
"01/28/1999","367.58","369.68","375.16","365.82","","-0.24%"
"01/27/1999","368.47","361.90","368.62","361.07","","1.86%"
"01/26/1999","361.73","358.83","362.21","358.46","","0.81%"
"01/25/1999","358.83","359.46","360.87","356.24","","-0.18%"
"01/22/1999","359.46","356.71","363.07","345.54","","0.55%"
"01/21/1999","357.50","378.48","379.10","353.64","","-6.16%"
"01/20/1999","380.95","380.63","390.16","379.38","","0.11%"
"01/19/1999","380.55","372.60","380.55","367.22","","1.85%"
"01/18/1999","373.63","383.34","388.02","371.08","","-2.29%"
"01/15/1999","382.37","347.54","386.40","347.54","","12.26%"
"01/14/1999","340.61","356.40","359.35","333.00","","-4.37%"
"01/13/1999","356.16","388.29","388.29","353.95","","-10.24%"
"01/12/1999","396.78","408.44","408.97","394.20","","-3.49%"
"01/11/1999","411.11","423.97","426.23","411.00","","-3.68%"
"01/08/1999","426.81","439.37","444.37","421.88","","-2.75%"
"01/07/1999","438.86","442.64","442.64","431.52","","-1.18%"
"01/06/1999","444.10","439.37","451.97","439.37","","1.43%"
"01/05/1999","437.83","433.51","445.52","433.51","","1.03%"
"01/04/1999","433.36","430.06","440.78","430.06","","0.77%"
"12/30/1998","430.06","433.44","433.44","426.91","","-0.78%"
"12/29/1998","433.44","432.99","433.68","426.42","","-0.13%"
"12/28/1998","434.00","445.46","445.61","431.90","","-2.18%"
"12/24/1998","443.69","442.54","443.69","440.74","","0.66%"
"12/23/1998","440.77","436.59","444.88","436.59","","0.98%"
"12/22/1998","436.51","436.42","438.19","432.43","","0.02%"
"12/21/1998","436.42","424.65","437.19","424.52","","2.91%"
"12/18/1998","424.06","418.07","426.23","417.27","","1.39%"
"12/17/1998","418.26","427.11","432.65","417.52","","-2.18%"
"12/16/1998","427.60","424.66","430.30","417.87","","0.91%"
"12/15/1998","423.73","410.58","423.73","410.58","","3.44%"
"12/14/1998","409.65","433.35","433.99","409.22","","-5.87%"
"12/11/1998","435.18","436.52","436.85","427.01","","-0.68%"
"12/10/1998","438.15","446.67","451.38","434.95","","-1.83%"
"12/09/1998","446.31","452.94","452.94","438.44","","-1.46%"
"12/07/1998","452.94","451.04","454.25","449.25","","0.52%"
"12/04/1998","450.59","455.48","463.46","444.11","","-0.56%"
"12/03/1998","453.12","482.87","482.87","452.71","","-6.55%"
"12/02/1998","484.88","491.20","492.14","477.07","","-1.29%"
"12/01/1998","491.20","487.71","491.20","472.35","","0.49%"
"11/30/1998","488.80","511.86","513.72","487.66","","-5.55%"
"11/27/1998","517.54","519.38","524.67","515.79","","-0.34%"
"11/26/1998","519.32","518.23","522.81","517.53","","0.10%"
"11/25/1998","518.78","512.71","523.52","509.53","","1.15%"
"11/24/1998","512.87","504.07","514.23","493.57","","1.75%"
"11/23/1998","504.07","503.28","506.75","497.92","","0.42%"
"11/20/1998","501.94","486.01","501.94","486.01","","3.79%"
"11/19/1998","483.60","477.57","483.95","477.38","","1.19%"
"11/18/1998","477.93","477.12","478.30","472.37","","0.19%"
"11/17/1998","477.02","478.04","480.67","473.65","","-0.09%"
"11/16/1998","477.43","472.14","478.07","471.39","","1.13%"
"11/13/1998","472.08","465.92","478.33","465.92","","1.72%"
"11/12/1998","464.09","477.34","479.45","463.66","","-2.81%"
"11/11/1998","477.53","477.66","481.98","476.43","","0.36%"
"11/10/1998","475.83","469.85","475.83","463.32","","0.88%"
"11/09/1998","471.68","493.72","493.72","471.68","","-4.51%"
"11/06/1998","493.96","500.48","503.81","490.94","","-1.26%"
"11/05/1998","500.24","490.67","500.75","484.62","","1.50%"
"11/04/1998","492.86","486.98","505.11","486.98","","1.42%"
"11/03/1998","485.98","475.14","488.44","468.94","","2.41%"
"11/02/1998","474.53","457.63","474.53","457.63","","3.73%"
"10/30/1998","457.46","448.00","462.09","447.04","","2.96%"
"10/29/1998","444.29","439.26","444.29","434.95","","0.46%"
"10/28/1998","442.27","458.20","460.52","442.27","","-3.63%"
"10/27/1998","458.93","450.66","458.93","448.95","","1.81%"
"10/26/1998","450.76","455.42","460.69","449.91","","-0.96%"
"10/23/1998","455.12","461.53","470.94","451.86","","-1.78%"
"10/22/1998","463.36","443.78","465.03","442.37","","4.38%"
"10/21/1998","443.92","435.54","443.96","432.39","","1.92%"
"10/20/1998","435.54","425.59","443.23","425.59","","2.73%"
"10/19/1998","423.95","422.56","429.63","422.56","","0.40%"
"10/16/1998","422.25","428.04","433.08","420.70","","-1.35%"
"10/15/1998","428.04","395.78","432.10","392.89","","8.03%"
"10/14/1998","396.21","393.84","404.12","391.54","","0.56%"
"10/13/1998","393.99","385.67","398.27","385.67","","2.22%"
"10/09/1998","385.45","364.73","385.72","362.98","","5.95%"
"10/08/1998","363.82","359.11","363.82","347.11","","0.94%"
"10/07/1998","360.44","368.69","370.63","355.70","","-2.29%"
"10/06/1998","368.88","367.12","380.54","367.12","","0.81%"
"10/05/1998","365.90","370.89","372.89","357.18","","-2.19%"
"10/02/1998","374.10","351.10","374.10","351.10","","6.60%"
"10/01/1998","350.94","379.66","379.66","350.94","","-7.72%"
"09/30/1998","380.28","397.57","397.57","380.05","","-4.31%"
"09/29/1998","397.42","400.29","400.53","390.57","","-0.58%"
"09/28/1998","399.72","389.52","406.30","389.52","","2.69%"
"09/25/1998","389.25","382.46","392.18","374.97","","1.48%"
"09/24/1998","383.59","398.87","401.26","381.60","","-3.89%"
"09/23/1998","399.13","369.11","399.13","369.11","","8.24%"
"09/22/1998","368.76","356.86","371.74","356.86","","3.53%"
"09/21/1998","356.18","359.30","359.30","348.75","","-0.88%"
"09/18/1998","359.34","349.44","359.34","349.44","","2.92%"
"09/17/1998","349.16","367.44","367.44","347.88","","-5.27%"
"09/16/1998","368.60","370.02","380.52","357.59","","-0.37%"
"09/15/1998","369.97","339.40","382.40","336.06","","8.90%"
"09/14/1998","339.73","321.99","339.73","321.99","","5.45%"
"09/11/1998","322.18","300.69","324.84","299.51","","6.78%"
"09/10/1998","301.73","347.16","347.16","301.73","","-13.32%"
"09/09/1998","348.11","364.66","366.31","345.29","","-4.64%"
"09/08/1998","365.04","375.69","384.39","361.75","","-2.89%"
"09/07/1998","375.91","356.10","375.91","355.64","","5.90%"
"09/04/1998","354.96","366.60","371.38","345.59","","-3.38%"
"09/03/1998","367.36","389.40","389.40","365.98","","-5.90%"
"09/02/1998","390.40","390.26","405.56","387.96","","0.10%"
"09/01/1998","390.01","359.40","390.28","357.66","","8.79%"
"08/31/1998","358.49","365.04","370.63","357.82","","-1.67%"
"08/28/1998","364.56","361.53","365.16","348.00","","0.97%"
"08/27/1998","361.05","400.71","402.49","360.89","","-10.63%"
"08/26/1998","404.01","414.89","414.89","399.12","","-2.69%"
"08/25/1998","415.19","409.88","429.54","409.88","","1.50%"
"08/24/1998","409.07","407.79","410.76","404.59","","0.45%"
"08/21/1998","407.22","441.51","441.51","399.80","","-7.83%"
"08/20/1998","441.83","470.65","470.65","441.83","","-6.14%"
"08/19/1998","470.74","471.46","475.26","468.52","","-0.12%"
"08/18/1998","471.32","482.49","482.49","466.18","","-2.53%"
"08/14/1998","483.53","480.82","487.18","480.75","","0.58%"
"08/13/1998","480.74","485.53","487.74","479.52","","-0.93%"
"08/12/1998","485.23","489.77","498.52","477.78","","-0.90%"
"08/11/1998","489.66","510.64","510.74","474.45","","-4.36%"
"08/10/1998","511.97","531.85","532.55","511.65","","-3.93%"
"08/07/1998","532.93","551.51","552.22","528.82","","-3.32%"
"08/06/1998","551.22","554.41","554.41","544.16","","-0.24%"
"08/05/1998","552.57","552.53","553.24","538.07","","0.06%"
"08/04/1998","552.26","575.31","575.82","552.26","","-4.13%"
"08/03/1998","576.06","588.66","588.83","576.06","","-2.16%"
"07/31/1998","588.79","601.22","601.26","588.79","","-2.10%"
"07/30/1998","601.43","596.72","603.04","596.72","","0.79%"
"07/29/1998","596.72","598.78","602.81","596.01","","-0.26%"
"07/28/1998","598.30","605.87","606.01","592.14","","-1.23%"
"07/27/1998","605.74","608.38","608.38","601.17","","-0.57%"
"07/24/1998","609.24","604.76","609.96","598.57","","0.89%"
"07/23/1998","603.88","615.64","615.64","602.46","","-1.93%"
"07/22/1998","615.75","617.47","617.47","609.58","","-0.30%"
"07/21/1998","617.58","633.51","634.27","617.47","","-2.48%"
"07/20/1998","633.29","628.73","634.89","626.21","","0.75%"
"07/17/1998","628.59","616.26","628.65","615.66","","1.89%"
"07/16/1998","616.91","621.67","626.45","616.91","","-0.77%"
"07/15/1998","621.70","622.96","623.92","618.01","","-0.22%"
"07/14/1998","623.04","623.81","630.82","621.67","","-0.10%"
"07/13/1998","623.64","612.33","626.88","612.33","","1.77%"
"07/10/1998","612.80","616.05","616.33","608.96","","-0.63%"
"07/08/1998","616.71","614.77","617.47","611.98","","0.35%"
"07/07/1998","614.58","592.19","614.86","591.33","","3.78%"
"07/06/1998","592.19","585.81","592.19","585.57","","1.15%"
"07/03/1998","585.43","579.04","585.43","578.85","","1.10%"
"07/02/1998","579.04","572.50","579.12","572.07","","1.16%"
"07/01/1998","572.39","550.62","572.56","550.45","","3.99%"
"06/30/1998","550.44","547.95","551.40","547.95","","0.48%"
"06/29/1998","547.79","540.99","547.81","540.99","","1.34%"
"06/26/1998","540.56","542.88","543.31","539.34","","-0.47%"
"06/25/1998","543.09","555.35","557.63","542.52","","-2.23%"
"06/24/1998","555.50","562.89","563.72","553.59","","-1.26%"
"06/23/1998","562.59","554.77","563.01","554.77","","1.54%"
"06/22/1998","554.05","561.51","562.20","554.05","","-1.35%"
"06/19/1998","561.61","563.05","567.83","560.89","","-0.02%"
"06/18/1998","561.73","571.10","571.10","560.24","","-1.66%"
"06/17/1998","571.23","538.79","573.47","538.79","","6.11%"
"06/16/1998","538.36","566.51","566.51","537.92","","-4.98%"
"06/12/1998","566.59","560.63","566.59","551.35","","1.04%"
"06/11/1998","560.78","574.34","574.34","559.99","","-2.31%"
"06/10/1998","574.04","596.44","596.44","572.88","","-3.88%"
"06/09/1998","597.21","614.78","614.78","597.03","","-2.93%"
"06/05/1998","615.22","606.16","617.48","604.42","","1.79%"
"06/04/1998","604.42","598.31","604.42","597.43","","1.02%"
"06/03/1998","598.31","600.52","606.80","597.29","","-0.39%"
"06/02/1998","600.68","589.78","604.14","589.78","","1.91%"
"06/01/1998","589.42","599.12","601.76","587.91","","-2.09%"
"05/29/1998","602.01","609.58","609.72","599.67","","-1.24%"
"05/28/1998","609.56","602.77","613.48","601.93","","1.08%"
"05/27/1998","603.07","594.43","603.23","588.49","","1.19%"
"05/26/1998","595.97","626.40","626.40","595.72","","-4.86%"
"05/22/1998","626.39","642.82","642.82","625.55","","-2.59%"
"05/21/1998","643.06","642.66","644.88","636.98","","0.09%"
"05/20/1998","642.45","636.30","642.54","629.63","","1.13%"
"05/19/1998","635.27","638.05","644.09","632.13","","-0.27%"
"05/18/1998","637.02","668.38","668.38","636.55","","-4.78%"
"05/15/1998","669.00","664.46","669.75","664.35","","0.70%"
"05/14/1998","664.36","671.00","674.20","664.36","","-0.99%"
"05/13/1998","671.03","683.61","684.14","670.07","","-1.82%"
"05/12/1998","683.49","680.54","683.49","668.33","","0.47%"
"05/11/1998","680.30","694.35","695.92","678.17","","-1.94%"
"05/08/1998","693.74","691.57","702.58","691.57","","0.34%"
"05/07/1998","691.42","701.47","701.47","688.84","","-1.45%"
"05/06/1998","701.59","705.86","707.20","701.35","","-0.60%"
"05/05/1998","705.80","701.67","705.80","699.52","","0.55%"
"05/04/1998","701.91","700.13","713.16","700.13","","0.43%"
"04/30/1998","698.90","692.68","705.00","692.68","","0.93%"
"04/29/1998","692.44","684.24","694.05","684.21","","1.29%"
"04/28/1998","683.64","677.25","683.64","676.99","","1.03%"
"04/27/1998","676.66","701.21","701.21","671.82","","-3.50%"
"04/24/1998","701.21","703.64","704.28","695.73","","-0.35%"
"04/23/1998","703.67","710.66","712.71","701.78","","-0.98%"
"04/22/1998","710.66","703.90","711.20","701.01","","0.99%"
"04/21/1998","703.68","699.63","704.36","699.26","","0.58%"
"04/20/1998","699.63","693.49","700.51","692.55","","0.92%"
"04/17/1998","693.22","680.65","697.58","680.65","","1.84%"
"04/16/1998","680.69","683.06","683.16","679.83","","-0.35%"
"04/15/1998","683.06","677.11","683.59","675.77","","0.86%"
"04/14/1998","677.21","664.64","678.60","664.64","","1.89%"
"04/13/1998","664.64","660.92","664.64","657.64","","0.58%"
"04/08/1998","660.83","658.90","665.61","657.98","","0.31%"
"04/07/1998","658.80","678.07","678.07","658.71","","-2.84%"
"04/06/1998","678.07","684.03","685.29","678.03","","-0.86%"
"04/03/1998","683.95","705.94","706.95","681.88","","-3.12%"
"04/02/1998","705.96","710.61","714.19","705.30","","-0.66%"
"04/01/1998","710.66","710.28","710.78","707.19","","0.10%"
"03/31/1998","709.97","716.71","720.73","708.92","","-0.83%"
"03/30/1998","715.93","710.04","715.93","703.95","","0.80%"
"03/27/1998","710.28","713.65","720.19","708.55","","-0.46%"
"03/26/1998","713.54","697.38","713.54","697.38","","2.13%"
"03/25/1998","698.69","708.19","715.86","698.13","","-1.35%"
"03/24/1998","708.26","705.99","709.99","704.25","","0.34%"
"03/23/1998","705.88","688.38","705.88","688.38","","2.57%"
"03/20/1998","688.19","676.91","688.19","676.91","","1.65%"
"03/19/1998","676.99","674.56","676.99","671.58","","0.36%"
"03/18/1998","674.53","669.15","675.40","668.94","","0.58%"
"03/17/1998","670.62","677.09","677.09","664.89","","-0.95%"
"03/16/1998","677.03","675.50","677.76","675.10","","0.28%"
"03/13/1998","675.13","674.27","678.82","674.27","","0.17%"
"03/12/1998","673.98","670.33","676.21","668.73","","0.56%"
"03/11/1998","670.26","663.52","671.02","663.52","","1.02%"
"03/10/1998","663.52","659.17","666.03","659.17","","0.69%"
"03/09/1998","658.99","666.77","667.90","657.45","","-1.19%"
"03/06/1998","666.96","662.74","670.72","662.17","","0.71%"
"03/05/1998","662.29","675.51","675.51","661.64","","-2.07%"
"03/04/1998","676.28","676.33","677.42","673.10","","-0.01%"
"03/03/1998","676.33","683.97","684.09","674.99","","-1.12%"
"03/02/1998","683.97","687.42","690.12","681.98","","-0.39%"
"02/27/1998","686.64","681.85","686.64","681.05","","0.61%"
"02/26/1998","682.51","691.53","692.82","680.66","","-1.18%"
"02/25/1998","690.64","682.73","690.69","682.73","","1.22%"
"02/24/1998","682.34","680.56","682.34","676.91","","0.26%"
"02/23/1998","680.56","675.57","680.56","673.04","","0.77%"
"02/20/1998","675.33","673.85","675.33","669.56","","0.22%"
"02/19/1998","673.85","666.71","674.01","662.95","","1.06%"
"02/18/1998","666.76","670.02","670.02","664.53","","-0.49%"
"02/17/1998","670.02","673.64","682.56","669.94","","-0.48%"
"02/16/1998","673.26","674.46","675.19","668.98","","-0.18%"
"02/13/1998","674.46","676.83","678.65","671.60","","-0.62%"
"02/12/1998","678.65","676.66","679.23","671.64","","0.12%"
"02/11/1998","677.83","670.34","678.22","666.75","","1.06%"
"02/10/1998","670.73","658.96","671.91","657.01","","1.78%"
"02/09/1998","659.00","658.28","660.35","653.18","","0.15%"
"02/06/1998","658.00","655.93","662.78","655.65","","0.32%"
"02/05/1998","655.93","661.95","671.56","654.80","","-0.92%"
"02/04/1998","662.02","654.36","663.24","651.87","","1.17%"
"02/03/1998","654.36","642.62","654.69","641.01","","1.82%"
"02/02/1998","642.67","614.71","642.99","614.71","","4.95%"
"01/30/1998","612.38","624.97","625.32","611.59","","-2.01%"
"01/29/1998","624.97","629.70","635.19","621.62","","-0.75%"
"01/28/1998","629.70","628.40","634.88","628.40","","0.19%"
"01/27/1998","628.51","611.97","628.71","611.90","","2.75%"
"01/26/1998","611.69","608.69","615.33","608.69","","0.46%"
"01/23/1998","608.90","611.00","616.36","607.57","","-0.31%"
"01/22/1998","610.78","614.98","614.98","607.24","","-0.77%"
"01/21/1998","615.54","627.03","627.05","614.17","","-1.84%"
"01/20/1998","627.05","628.24","628.24","620.76","","-0.25%"
"01/19/1998","628.65","614.70","628.87","614.70","","2.32%"
"01/16/1998","614.42","600.99","615.87","600.99","","2.33%"
"01/15/1998","600.42","609.32","609.50","600.23","","-1.54%"
"01/14/1998","609.79","604.55","610.82","604.55","","1.06%"
"01/13/1998","603.38","582.92","605.11","582.92","","4.07%"
"01/12/1998","579.81","589.20","589.20","574.82","","-1.76%"
"01/09/1998","590.17","627.13","627.88","589.05","","-5.86%"
"01/08/1998","626.92","647.38","647.79","626.92","","-3.24%"
"01/07/1998","647.93","650.37","650.37","639.19","","-0.38%"
"01/06/1998","650.37","679.85","679.92","650.01","","-4.51%"
"01/05/1998","681.10","694.11","694.11","681.10","","-1.86%"
"01/02/1998","694.01","687.50","694.01","686.68","","0.95%"
"12/30/1997","687.50","669.17","687.50","669.17","","2.79%"
"12/29/1997","668.84","644.67","668.84","644.67","","3.80%"
"12/26/1997","644.34","641.75","644.65","640.98","","0.48%"
"12/24/1997","641.24","642.92","643.37","640.38","","-0.22%"
"12/23/1997","642.64","648.63","650.16","642.64","","-0.90%"
"12/22/1997","648.45","645.62","649.26","644.07","","0.49%"
"12/19/1997","645.31","654.65","654.80","639.61","","-1.60%"
"12/18/1997","655.80","667.21","669.94","655.36","","-1.98%"
"12/17/1997","669.06","674.68","678.50","665.75","","-0.83%"
"12/16/1997","674.68","673.10","684.89","673.10","","0.22%"
"12/15/1997","673.18","653.29","673.18","653.29","","3.04%"
"12/12/1997","653.29","662.84","663.55","649.56","","-1.45%"
"12/11/1997","662.93","672.64","672.64","644.56","","-1.46%"
"12/10/1997","672.77","703.58","703.58","668.66","","-4.41%"
"12/09/1997","703.78","724.09","724.09","703.68","","-2.76%"
"12/05/1997","723.77","712.36","723.98","708.52","","1.57%"
"12/04/1997","712.58","706.01","716.36","706.01","","1.02%"
"12/03/1997","705.36","689.06","706.04","685.34","","2.39%"
"12/02/1997","688.90","680.44","699.39","680.24","","1.27%"
"12/01/1997","680.29","656.24","680.29","656.24","","3.77%"
"11/28/1997","655.60","658.55","658.55","652.09","","-0.52%"
"11/27/1997","659.04","649.08","659.04","648.27","","1.62%"
"11/26/1997","648.53","635.36","648.53","634.79","","2.41%"
"11/25/1997","633.25","622.14","633.25","617.29","","1.79%"
"11/24/1997","622.14","649.41","649.41","620.79","","-4.27%"
"11/21/1997","649.90","630.74","650.78","630.41","","3.11%"
"11/20/1997","630.28","622.42","637.86","622.11","","1.51%"
"11/19/1997","620.88","598.50","621.55","598.50","","3.74%"
"11/18/1997","598.50","609.09","609.22","590.05","","-1.85%"
"11/17/1997","609.78","608.27","622.79","608.27","","0.58%"
"11/14/1997","606.27","593.30","608.92","593.30","","2.19%"
"11/13/1997","593.26","576.32","593.26","556.72","","2.94%"
"11/12/1997","576.32","602.16","604.01","572.59","","-4.89%"
"11/11/1997","605.97","614.98","615.87","588.61","","-1.33%"
"11/10/1997","614.12","652.00","652.00","613.72","","-5.69%"
"11/07/1997","651.18","685.77","685.77","642.07","","-5.09%"
"11/06/1997","686.11","681.44","686.11","670.53","","0.73%"
"11/05/1997","681.12","706.09","710.48","676.73","","-3.54%"
"11/04/1997","706.09","686.59","706.09","685.03","","2.83%"
"11/03/1997","686.66","663.61","686.66","662.68","","4.00%"
"10/31/1997","660.24","633.31","664.18","630.11","","4.59%"
"10/30/1997","631.25","692.65","692.65","628.70","","-9.12%"
"10/29/1997","694.60","720.53","738.69","692.33","","-3.46%"
"10/28/1997","719.53","678.69","719.53","650.88","","6.08%"
"10/27/1997","678.29","777.59","777.59","677.74","","-13.73%"
"10/24/1997","786.21","820.67","820.67","784.99","","-4.17%"
"10/23/1997","820.46","861.53","861.59","818.75","","-4.88%"
"10/22/1997","862.59","857.62","862.91","852.18","","0.58%"
"10/21/1997","857.62","843.72","859.15","843.72","","1.69%"
"10/20/1997","843.40","821.84","843.65","821.84","","2.65%"
"10/17/1997","821.60","828.52","828.52","812.40","","-0.92%"
"10/16/1997","829.27","832.94","840.50","827.56","","-0.44%"
"10/15/1997","832.94","826.87","834.45","826.82","","0.73%"
"10/14/1997","826.93","821.37","827.00","819.87","","0.70%"
"10/13/1997","821.19","825.50","826.34","820.63","","-0.49%"
"10/10/1997","825.24","834.04","834.04","823.26","","-1.06%"
"10/09/1997","834.04","830.53","834.04","826.86","","0.43%"
"10/08/1997","830.51","842.89","842.89","829.57","","-1.47%"
"10/07/1997","842.93","836.98","845.24","836.98","","0.64%"
"10/06/1997","837.60","834.04","837.77","834.04","","0.42%"
"10/03/1997","834.09","835.07","838.13","827.74","","-0.06%"
"10/02/1997","834.63","832.44","838.79","832.36","","0.28%"
"10/01/1997","832.34","822.50","833.26","822.50","","1.20%"
"09/30/1997","822.47","825.58","825.58","821.58","","-0.39%"
"09/29/1997","825.71","826.30","826.30","822.85","","-0.02%"
"09/26/1997","825.91","818.48","833.12","818.48","","0.94%"
"09/25/1997","818.19","817.24","818.19","812.74","","0.11%"
"09/24/1997","817.31","809.97","821.74","809.97","","1.00%"
"09/23/1997","809.21","808.30","809.21","800.17","","0.18%"
"09/22/1997","807.79","812.19","814.93","807.75","","-0.56%"
"09/19/1997","812.32","820.91","820.91","811.98","","-1.04%"
"09/18/1997","820.84","821.66","832.04","820.71","","-0.09%"
"09/17/1997","821.58","821.77","824.53","817.66","","0.12%"
"09/16/1997","820.62","801.70","821.06","801.70","","2.46%"
"09/15/1997","800.90","816.02","816.02","800.90","","-1.83%"
"09/12/1997","815.87","796.85","816.13","796.81","","2.39%"
"09/11/1997","796.85","805.13","805.39","789.52","","-1.41%"
"09/10/1997","808.26","830.56","830.56","808.26","","-2.81%"
"09/09/1997","831.59","832.38","835.66","831.10","","-0.07%"
"09/08/1997","832.16","832.12","834.04","829.38","","0.02%"
"09/05/1997","831.97","831.82","832.12","822.57","","0.02%"
